playerID,nameFirst,nameLast,nameGiven,weight,height,bats,throws,position
broxtjo01,Jonathan,Broxton,Jonathan Roy,285,76,R,R,SS
broxtke01,Keon,Broxton,Keon Darell,195,75,R,R,1B
brubabi01,Bill,Brubaker,Wilbur Lee,185,74,R,R,2B
brubabr01,Bruce,Brubaker,Bruce Ellsworth,198,73,R,R,3B
brucebo01,Bob,Bruce,Robert James,200,75,R,R,LF
bruceja01,Jay,Bruce,Jay Allen,225,75,L,L,Pitcher
brucelo01,Lou,Bruce,Louis R.,145,65,L,R,LF
bruckan01,Andy,Bruckmiller,Andrew,175,71,R,R,1B
bruckea01,Earle,Brucker,Earle Francis,175,71,R,R,DH
bruckea02,Earle,Brucker,Earle Francis,210,74,L,R,1B
bruckfr01,Fred,Bruckbauer,Frederick John,185,73,R,R,3B
bruetjt01,J. T.,Bruett,Joseph Timothy,175,71,L,L,SS
bruggfr01,Frank,Bruggy,Frank Leo,195,71,R,R,OF
bruhemi01,Mike,Bruhert,Michael Edwin,220,78,R,R,DH
brumbcl01,Cliff,Brumbaugh,Clifford Michael,205,74,R,R,Pitcher
brumfja01,Jacob,Brumfield,Jacob Donnell,170,72,R,R,1B
brumldu01,Duff,Brumley,Duff Lechaun,195,76,R,R,DH
brumlmi01,Mike,Brumley,Tony Mike,195,70,L,R,SS
brumlmi02,Mike,Brumley,Anthony Michael,165,70,B,R,OF
brummgl01,Glenn,Brummer,Glenn Edward,200,72,R,R,LF
brummgr01,Greg,Brummett,Gregory Scott,185,72,R,R,CF
brummty01,Tyson,Brummett,Tyson Colby,185,72,R,R,1B
brunato01,Tom,Brunansky,Thomas Andrew,210,76,R,R,RF
brunebr01,Brian,Bruney,Brian Anthony,235,75,R,R,DH
brunege01,George,Brunet,George Stuart,195,73,R,L,LF
bruneja01,Jack,Bruner,Jack Raymond,185,73,L,L,LF
bruneju01,Justin,Brunette,Justin Thomas,200,73,L,L,CF
brunero01,Roy,Bruner,Walter Roy,165,72,R,R,2B
brunoto01,Tom,Bruno,Thomas Michael,210,77,R,R,Pitcher
brunsar01,Arlo,Brunsberg,Arlo Adolph,195,72,L,R,C
brunswi01,Will,Brunson,William Donald,185,76,L,L,LF
brunter01,Eric,Bruntlett,Eric Kevin,200,72,R,R,1B
brushbo01,Bob,Brush,Robert,,70,,,LF
bruskji01,Jim,Bruske,James Scott,185,73,R,R,3B
brusswa01,Warren,Brusstar,Warren Scott,200,75,R,R,1B
brutobi01,Bill,Bruton,William Haron,169,72,L,R,2B
bruyeed01,Ed,Bruyette,Edward T.,170,70,L,R,OF
bryanbi01,Billy,Bryan,William Ronald,200,76,L,R,Pitcher
bryancl01,Clay,Bryant,Henry Claiborne,195,74,R,R,LF
bryande01,Derek,Bryant,Derek Roszell,185,71,R,R,LF
bryando01,Don,Bryant,Donald Ray,200,77,R,R,1B
bryange01,George,Bryant,George F.,,,,,CF
bryankr01,Kris,Bryant,Kristopher Lee,230,77,R,R,Pitcher
bryanra01,Ralph,Bryant,Ralph Wendell,200,74,L,R,2B
bryanro01,Ron,Bryant,Ronald Raymond,190,72,B,L,LF
brydetr01,T. R.,Bryden,Thomas Ray,190,76,R,R,LF
bryest01,Steve,Brye,Stephen Robert,190,72,R,R,SS
brynato01,Tod,Brynan,Charles Ruley,155,70,R,R,CF
bubelja01,Jaime,Bubela,Jaime Lee,200,73,L,R,3B
bubseha01,Hal,Bubser,Harold Frederick,170,71,R,R,Pitcher
buchabo01,Bob,Buchanan,Robert Gordon,185,73,L,L,C
buchabr01,Brian,Buchanan,Brian James,230,76,R,R,DH
buchada01,David,Buchanan,David Andrew,200,75,R,R,DH
buchaja01,Jake,Buchanan,Jake T.,235,72,R,R,SS
buchaji01,Jim,Buchanan,James Forrest,165,70,L,R,CF
buchajo01,Johnny,Bucha,John George,190,71,R,R,RF
bucheje01,Jerry,Buchek,Gerald Peter,185,71,R,R,RF
bucheji01,Jim,Bucher,James Quinter,170,71,L,R,2B
buchhcl01,Clay,Buchholz,Clay Daniel,190,75,L,R,CF
buchhta01,Taylor,Buchholz,Taylor,220,75,R,R,3B
buchtry01,Ryan,Buchter,Ryan James,250,76,L,L,1B
buckeal99,Al,Buckenberger,Albert C.,,,,,RF
buckega01,Garland,Buckeye,Garland Maires,260,72,B,L,C
buckega02,Gary,Buckels,Gary Scott,185,72,R,R,1B
buckied01,Fred,Buckingham,Frederick Bristol,,,,,3B
buckjo01,John,Buck,Johnathan Richard,245,75,R,R,3B
buckldi01,Dick,Buckley,Richard D.,195,70,R,R,Pitcher
bucklje01,Jess,Buckles,Jesse Robert,205,74,L,L,Pitcher
buckljo01,John,Buckley,John Edward,200,73,L,R,Pitcher
bucklke01,Kevin,Buckley,Kevin John,200,73,R,R,C
bucknbi01,Bill,Buckner,William Joseph,185,72,L,L,OF
bucknbi02,Billy,Buckner,William Jennings,205,74,R,R,2B
bucktr01,Travis,Buck,Travis George,230,74,L,R,1B
budasma01,Mark,Budaska,Mark David,180,72,B,L,SS
budd01,Jay,Budd,Jay Cook,,,,,C
buddery01,Ryan,Budde,Ryan Dean,210,71,R,R,Pitcher
buddido01,Don,Buddin,Donald Thomas,178,71,R,R,DH
buddimi01,Mike,Buddie,Michael Joseph,210,75,R,R,RF
budnimi01,Mike,Budnick,Michael Joe,200,73,R,R,Pitcher
budzima01,Mark,Budzinski,Mark Joseph,180,74,L,L,RF
buechst01,Steve,Buechele,Steven Bernard,190,74,R,R,CF
buehrma01,Mark,Buehrle,Mark Alan,240,74,L,L,1B
bueloch01,Charlie,Buelow,Charles John,,,R,R,SS
buelofr01,Fritz,Buelow,Frederick William Alexander,170,70,R,R,LF
buenofr01,Francisley,Bueno,Francisley,205,71,L,L,C
buentja01,Jay,Buente,Jay Phillip,185,74,R,R,1B
buesar01,Art,Bues,Arthur Frederick,184,71,R,R,OF
buffich01,Charlie,Buffinton,Charles G.,180,73,R,R,DH
buforda01,Damon,Buford,Damon Jackson,170,70,R,R,DH
bufordo01,Don,Buford,Don Alvin,160,67,B,R,2B
buhlbo01,Bob,Buhl,Robert Ray,180,74,R,R,2B
buhneja01,Jay,Buhner,Jay Campbell,220,75,R,R,C
buicede01,DeWayne,Buice,DeWayne Allison,170,72,R,R,DH
bukercy01,Cy,Buker,Cyril Owen,190,71,L,R,SS
bukerha01,Henry,Buker,Henry Leslie,140,,,,3B
bukviry01,Ryan,Bukvich,Ryan Adrien,250,74,R,R,RF
bulgeja01,Jason,Bulger,Jason Patrick,215,76,R,R,OF
bulkemo99,Morgan,Bulkeley,Morgan Gardner,,,,,2B
bullage01,George,Bullard,George Donald,165,69,R,R,RF
bullasi01,Sim,Bullas,Simeon Edward,150,67,R,R,3B
bullesc01,Scott,Bullett,Scott Douglas,200,74,L,L,SS
bullibr01,Bryan,Bullington,Bryan Paul,210,76,R,R,SS
bullibu01,Bud,Bulling,Terry Charles,200,73,R,R,1B
bulliji01,Jim,Bullinger,James Eric,185,74,R,R,SS
bulliki01,Kirk,Bullinger,Kirk Matthew,170,74,R,R,CF
bulloer01,Eric,Bullock,Eric Gerald,185,71,L,L,CF
bullore01,Red,Bullock,Malton Joseph,192,73,L,L,LF
bumbral01,Al,Bumbry,Alonza Benjamin,170,68,L,R,2B
bumgama01,Madison,Bumgarner,Madison Kyle,250,77,R,L,1B
bumpna01,Nate,Bump,Nathan Louis,195,74,L,R,SS
buncejo01,Josh,Bunce,Joshua,,,,,2B
bunchme01,Melvin,Bunch,Melvin Lynn,165,73,R,R,OF
bundydy01,Dylan,Bundy,Dylan Matthew,200,73,B,R,LF
bunkewa01,Wally,Bunker,Wallace Edward,197,74,R,R,CF
bunniji01,Jim,Bunning,James Paul David,190,75,R,R,C
burawda01,Danny,Burawa,Daniel James,220,75,R,R,C
burbabi01,Bill,Burbach,William David,215,76,R,R,DH
burbada01,Dave,Burba,David Allen,220,76,R,R,LF
burbrne01,Nelson,Burbrink,Nelson Edward,195,70,R,R,C
burchal01,Al,Burch,Albert William,160,68,L,R,OF
burcher01,Ernie,Burch,Ernest A.,190,70,L,R,Pitcher
burchfr01,Fred,Burchell,Frederick Duff,190,71,R,L,DH
burchla01,Larry,Burchart,Larry Wayne,205,75,R,R,LF
burdabo01,Bob,Burda,Edward Robert,174,71,L,L,DH
burdefr01,Freddie,Burdette,Freddie Thomason,170,73,R,R,LF
burdele01,Lew,Burdette,Selva Lewis,180,74,R,R,DH
burdibi01,Bill,Burdick,William Byron,,,R,R,RF
burdoja01,Jack,Burdock,John Joseph,158,69,R,R,1B
burgesm01,Smoky,Burgess,Forrest Harrill,185,68,L,R,LF
burgeto01,Tom,Burgess,Thomas Roland,180,72,L,L,CF
burgjo01,Joe,Burg,Joseph Peter,143,70,R,R,2B
burgmto01,Tom,Burgmeier,Thomas Henry,185,71,L,L,Pitcher
burgoam01,Ambiorix,Burgos,Ambiorix,235,75,R,R,2B
burgobi01,Bill,Burgo,William Ross,185,68,R,R,3B
burgoen01,Enrique,Burgos,Enrique,195,76,L,L,2B
burgoen02,Enrique,Burgos,Enrique,250,76,R,R,1B
burgohi01,Hiram,Burgos,Hiram Alexis,210,71,R,R,3B
buricbi01,Bill,Burich,William Max,180,72,R,R,LF
burkach01,Chauncey,Burkam,Chauncey DePew,175,71,L,R,OF
burkael01,Elmer,Burkart,Elmer Robert,190,74,R,R,Pitcher
burkebi01,William,Burke,William Rickard,210,75,,R,C
burkebi02,Billy,Burke,William Ignatius,165,70,L,L,1B
burkebo01,Bobby,Burke,Robert James,150,72,L,L,SS
burkech01,Chris,Burke,Christopher Allen,180,71,R,R,C
burkeda01,Dan,Burke,Daniel L.,190,70,R,R,2B
burkeed01,Eddie,Burke,Edward D.,161,66,L,R,LF
burkefr01,Frank,Burke,Frank Aloysius,,,,R,Pitcher
burkegl01,Glenn,Burke,Glenn Lawrence,195,72,R,R,C
burkegr01,Greg,Burke,Gregory Francis,215,76,R,R,Pitcher
burkeja01,James,Burke,James,,,,,CF
burkeja02,Jamie,Burke,James Eugene,195,72,R,R,2B
burkeje01,Jesse,Burkett,Jesse Cail,155,68,L,L,SS
burkeji01,Jimmy,Burke,James Timothy,160,67,R,R,2B
burkejo01,Joe,Burke,Joseph Aloysius,160,67,,,DH
burkejo02,John,Burke,John Patrick,,,R,R,C
burkejo03,John,Burkett,John David,175,74,R,R,LF
burkejo04,John,Burke,John C.,220,76,B,R,Pitcher
burkele01,Les,Burke,Leslie Kingston,168,69,L,R,LF
burkele02,Leo,Burke,Leo Patrick,185,71,R,R,1B
burkemi01,Mike,Burke,Michael E.,190,72,R,R,1B
burkepa01,Pat,Burke,Patrick Edward,170,70,R,R,Pitcher
burkest01,Steve,Burke,Steven Michael,200,74,B,R,DH
burketi01,Tim,Burke,Timothy Philip,205,75,R,R,Pitcher
burkhke01,Ken,Burkhart,Kenneth William,190,73,R,R,1B
burkhmo01,Morgan,Burkhart,Morgan,225,71,B,L,C
burkma01,Mack,Burk,Mack Edwin,180,76,R,R,SS
burksa01,Sandy,Burk,Charles Sanford,155,68,R,R,DH
burksel01,Ellis,Burks,Ellis Rena,175,74,R,R,Pitcher
burleri01,Rick,Burleson,Richard Paul,165,70,R,R,DH
burneaj01,A. J.,Burnett,Allan James,230,76,R,R,C
burneal01,Alex,Burnett,Alex James,220,72,R,R,Pitcher
burnehe01,Hercules,Burnett,Hercules H.,177,71,R,,RF
burneja01,Jack,Barnett,John Jeirus,,,B,,2B
burnejo01,Johnny,Burnett,John Henderson,175,71,L,R,1B
burnese01,Sean,Burnett,Sean Richard,185,71,L,L,C
burnewa01,Wally,Burnette,Wallace Harper,178,72,R,R,SS
burnhwa99,Watch,Burnham,George Walter,,,,,RF
burnije01,Jeromy,Burnitz,Jeromy Neal,190,72,L,R,OF
burnsan01,Andy,Burns,Andrew David,190,74,R,R,3B
burnsbi01,Bill,Burns,William Thomas,195,74,B,L,1B
burnsbi02,Billy,Burns,William John,170,69,B,R,DH
burnsbr01,Britt,Burns,Robert Britt,215,77,L,L,3B
burnscb01,C. B.,Burns,Charles Brittingham,175,72,R,R,LF
burnsco01,Cory,Burns,Cory Wade,205,73,R,R,LF
burnsde01,Dennis,Burns,Dennis,180,70,R,R,1B
burnsdi01,Dick,Burns,Richard Simon,140,67,L,L,Pitcher
burnsed01,Ed,Burns,Edward James,165,66,R,R,LF
burnsfa01,Farmer,Burns,James Joseph,168,67,,R,1B
burnsge01,George,Burns,George Joseph,160,67,R,R,2B
burnsge02,George,Burns,George Henry,180,73,R,R,CF
burnsja01,Jack,Burns,John Joseph,160,70,R,R,RF
burnsja02,Jack,Burns,John Irving,175,70,L,L,SS
burnsji01,Jim,Burns,James Milton,168,67,R,,3B
burnsjo01,Joseph,Burns,Joseph Francis,170,71,L,L,Pitcher
burnsjo02,Joe,Burns,Joseph Francis,175,72,R,R,LF
burnsjo03,Joe,Burns,Joseph James,175,70,R,R,C
burnsmi01,Mike,Burns,Michael John,210,73,R,R,3B
burnsoy01,Oyster,Burns,Thomas P.,183,68,R,R,Pitcher
burnspa01,John,Burns,John E.,148,65,,,1B
burnspe01,Pete,Burnside,Peter Willits,180,74,R,L,1B
burnssh01,Sheldon,Burnside,Sheldon John,200,77,R,L,OF
burnsto01,Tom,Burns,Thomas Everett,152,67,R,R,Pitcher
burnsto02,Todd,Burns,Todd Edward,186,74,R,R,3B
burpoge01,George,Burpo,George Harvie,195,72,R,L,Pitcher
burral01,Tom,Burr,Alexander Thomson,190,75,R,R,C
burrebr01,Brian,Burres,Brian James,175,73,L,L,RF
burrebu01,Buster,Burrell,Frank Andrew,165,70,R,R,LF
burreha01,Harry,Burrell,Harry J.,160,67,,L,LF
burrepa01,Pat,Burrell,Patrick Brian,235,76,R,R,CF
burrial01,Al,Burris,Alva Burton,,,R,R,SS
burriem01,Emmanuel,Burriss,Emmanuel Allen,190,72,B,R,RF
burrila01,Larry,Burright,Larry Allen,170,71,R,R,CF
burripa01,Paul,Burris,Paul Robert,190,72,R,R,2B
burrira01,Ray,Burris,Bertram Ray,200,77,R,R,SS
burrohe01,Henry,Burroughs,Henry S.,147,68,,,SS
burroje01,Jeff,Burroughs,Jeffrey Alan,200,73,R,R,SS
burrojo01,John,Burrows,John,200,70,R,L,LF
burrose01,Sean,Burroughs,Sean Patrick,195,73,L,R,LF
burrote01,Terry,Burrows,Terry Dale,185,73,L,L,2B
burrudi01,Dick,Burrus,Maurice Lennon,175,71,L,L,C
burtfr01,Frank,Burt,Frank J.,,,,,SS
burtoel01,Ellis,Burton,Ellis Narrington,160,71,B,R,OF
burtoja01,Jared,Burton,Levi Jared,225,77,R,R,SS
burtoji01,Jim,Burton,Jim Scott,195,75,R,L,RF
burtsmo01,Moe,Burtschy,Edward Frank,208,75,R,R,LF
burttde01,Dennis,Burtt,Dennis Allen,180,72,R,R,OF
burwebi01,Bill,Burwell,William Edwin,175,71,L,R,3B
burwedi01,Dick,Burwell,Richard Matthew,190,73,R,R,SS
busbyji01,Jim,Busby,James Franklin,175,73,R,R,1B
busbymi01,Mike,Busby,Michael James,210,76,R,R,CF
busbypa01,Paul,Busby,Paul Miller,175,73,L,R,C
busbyst01,Steve,Busby,Steven Lee,205,74,R,R,SS
buschbr01,Brian,Buscher,Brian Phillip,200,72,L,R,3B
buschdo01,Don,Buschhorn,Donald Lee,170,72,R,R,DH
busched01,Ed,Busch,Edgar John,175,70,R,R,SS
buschma01,Matt,Buschmann,Matthew David,205,75,R,R,OF
buschmi01,Mike,Busch,Michael Anthony,245,77,R,R,Pitcher
bushda01,Dave,Bush,David Thomas,205,74,R,R,1B
bushdo01,Donie,Bush,Owen Joseph,140,66,B,R,OF
bushefr01,Frank,Bushey,Francis Clyde,180,72,R,R,CF
busheja01,Jack,Bushelman,John Francis,175,74,R,R,LF
bushgu01,Guy,Bush,Guy Terrell,175,72,R,R,OF
bushho01,Homer,Bush,Homer Giles,180,70,R,R,1B
bushich01,Chris,Bushing,Christopher Shaun,183,72,R,R,RF
bushjo01,Bullet Joe,Bush,Leslie Ambrose,173,69,R,R,2B
bushma01,Matt,Bush,Matthew Brian,180,69,R,R,SS
bushodo01,Doc,Bushong,Albert John,165,71,R,R,OF
bushra01,Randy,Bush,Robert Randall,186,73,L,L,LF
buskejo01,Joe,Buskey,Joseph Henry,160,65,R,R,Pitcher
buskemi01,Mike,Buskey,Michael Thomas,160,71,R,R,CF
busketo01,Tom,Buskey,Thomas William,200,75,R,R,Pitcher
bussera01,Ray,Busse,Raymond Edward,175,76,R,R,3B
bussni01,Nick,Buss,Nicholas Gregory,190,74,L,R,DH
butchha01,Hank,Butcher,Henry Joseph,180,70,R,R,Pitcher
butchjo01,John,Butcher,John Daniel,185,76,R,R,DH
butchma01,Max,Butcher,Albert Maxwell,220,74,R,R,OF
butchmi01,Mike,Butcher,Michael Dana,200,73,R,R,OF
buterdr01,Drew,Butera,Andrew Edward,200,73,R,R,C
butersa01,Sal,Butera,Salvatore Philip,190,72,R,R,SS
butkaed01,Ed,Butka,Edward Luke,193,75,R,R,CF
butlabi01,Bill,Butland,Wilburn Rue,185,77,R,L,C
butlead01,Adam,Butler,Adam Christopher,225,74,L,L,SS
butlear01,Art,Butler,Arthur Edward,160,69,R,R,DH
butlebi01,Bill,Butler,William J.,,,,,Pitcher
butlebi02,Bill,Butler,William Franklin,210,74,L,L,1B
butlebi03,Billy,Butler,Billy Ray,260,72,R,R,SS
butlebr01,Brett,Butler,Brett Morgan,160,70,L,L,1B
butlebr02,Brent,Butler,Justin Brent,180,72,R,R,SS
butlece01,Cecil,Butler,Cecil Dean,195,76,R,R,DH
butlech01,Charlie,Butler,Charles Thomas,210,73,R,L,RF
butleda01,Dan,Butler,Daniel John,210,70,R,R,RF
butledi01,Dick,Butler,Richard Henry,,,,,OF
butleed01,Eddie,Butler,Timothy Edward,180,74,R,R,LF
butlefr01,Frank,Butler,Frank Dean,155,67,L,L,SS
butleik01,Ike,Butler,Isaac Burr,175,72,,R,Pitcher
butlejo01,John,Butler,John Albert,170,67,R,R,SS
butlejo02,Johnny,Butler,John Stephen,175,72,R,R,Pitcher
butlejo03,Josh,Butler,Joshua James,205,77,R,R,LF
butlejo04,Joey,Butler,Joseph Frank,220,74,R,R,1B
butleke01,Keith,Butler,Keith Allen,170,72,R,R,3B
butleki01,Kid,Butler,Frank Edward,140,66,,,C
butleki02,Kid,Butler,Willis Everett,155,71,R,R,2B
butleor99,Ormond,Butler,Ormond Hook,,,,,1B
butleri01,Rich,Butler,Richard Dwight,180,73,L,R,LF
butlero01,Rob,Butler,Robert Frank John,185,71,L,L,2B
buttefr01,Frank,Buttery,Frank,,,,,2B
butteto01,Tom,Butters,Thomas Arden,195,74,R,R,2B
buxtoby01,Byron,Buxton,Byron Keiron,190,74,R,R,3B
buxtora01,Ralph,Buxton,Ralph Stanley,163,71,R,R,C
buzasjo01,Joe,Buzas,Joseph John,180,73,R,R,DH
buzhajo01,John,Buzhardt,John William,195,74,R,R,OF
byerlbu01,Bud,Byerly,Eldred William,185,74,R,R,1B
byersbi01,Bill,Byers,James William,210,67,L,R,OF
byersbu01,Burley,Bayer,Christopher Andy,175,,,,OF
byersra01,Randy,Byers,Randall Parker,180,74,L,R,C
bynumfr01,Freddie,Bynum,Freddie Lee,185,73,L,R,LF
bynummi01,Mike,Bynum,Michael Alan,200,76,L,L,LF
byrdati01,Tim,Byrdak,Timothy Christopher,190,71,L,L,2B
byrdha01,Harry,Byrd,Harry Gladwin,188,73,R,R,C
byrdje01,Jeff,Byrd,Jeffrey Alan,195,75,R,R,CF
byrdji01,Jim,Byrd,James Edward,185,73,R,R,SS
byrdma01,Marlon,Byrd,Marlon Jerrard,245,72,R,R,SS
byrdpa01,Paul,Byrd,Paul Gregory,185,73,R,R,C
byrdsa01,Samuel,Byrd,Samuel Dewey,175,70,R,R,3B
byrnebo01,Bobby,Byrne,Robert Matthew,145,67,R,R,RF
byrnech99,Charlie,Byrne,Charles H.,,,,,OF
byrneer01,Eric,Byrnes,Eric James,200,74,R,R,SS
byrneje01,Jerry,Byrne,Gerald Wilford,170,72,R,R,DH
byrneji01,Jim,Byrnes,James Joseph,150,69,R,R,CF
byrnemi01,Milt,Byrnes,Milton John,170,70,L,L,OF
byrneto01,Tommy,Byrne,Thomas Joseph,182,73,L,L,3B
bystrma01,Marty,Bystrom,Martin Eugene,200,77,R,R,SS
cabalpu01,Putsy,Caballero,Ralph Joseph,170,70,R,R,1B
cabelen01,Enos,Cabell,Enos Milton,170,76,R,R,DH
cabrace01,Cesar,Cabral,Cesar Augusto,250,75,L,L,SS
cabreal01,Al,Cabrera,Alfredo A.,,70,R,R,1B
cabreal02,Alex,Cabrera,Alexander Alberto,217,74,R,R,OF
cabreal03,Alberto,Cabrera,Alberto Antonio,210,76,R,R,Pitcher
cabreas01,Asdrubal,Cabrera,Asdrubal Jose,205,72,B,R,C
cabreda01,Daniel,Cabrera,Daniel Alberto,225,79,R,R,LF
cabreed01,Edwar,Cabrera,Edwar Alfonso,195,72,L,L,3B
cabreev01,Everth,Cabrera,Everth,190,70,B,R,Pitcher
cabrefe01,Fernando,Cabrera,Fernando Jose,225,76,R,R,CF
cabrefr01,Francisco,Cabrera,Francisco,195,76,R,R,1B
cabrejo01,Jose,Cabrera,Jose Alberto,205,72,R,R,CF
cabrejo02,Jolbert,Cabrera,Jolbert Alexis,205,74,R,R,RF
cabrema01,Mauricio,Cabrera,Mauricio Adolfo,245,75,R,R,3B
cabreme01,Melky,Cabrera,Melky,210,70,B,L,RF
cabremi01,Miguel,Cabrera,Jose Miguel,240,76,R,R,2B
cabreor01,Orlando,Cabrera,Orlando Luis,195,70,R,R,DH
cabrera01,Ramon,Cabrera,Ramon Salvador,195,68,B,R,DH
cacekcr01,Craig,Cacek,Craig Thomas,200,73,R,R,3B
cacered01,Edgar,Caceres,Edgar Fidel,170,73,B,R,2B
cadargr01,Greg,Cadaret,Gregory James,210,75,L,L,Pitcher
cadorle01,Leon,Cadore,Leon Joseph,190,73,R,R,1B
cadych01,Charlie,Cady,Charles Brayton,180,71,,,LF
cadyhi01,Hick,Cady,Forrest Leroy,179,74,R,R,LF
cafegto01,Tom,Cafego,Thomas,160,70,L,R,Pitcher
caffijo01,Joe,Caffie,Joseph Clifford,180,70,L,R,C
caffybe01,Ben,Caffyn,Benjamin Thomas,175,70,L,L,1B
cagewa01,Wayne,Cage,Wayne Levell,205,76,L,L,1B
cahiljo01,John,Cahill,John Patrick Parnell,168,67,R,R,RF
cahilto01,Tom,Cahill,Thomas H.,150,67,,,LF
cahiltr01,Trevor,Cahill,Trevor John,240,76,R,R,2B
cainbo01,Bob,Cain,Robert Max,165,72,L,L,Pitcher
cainle01,Les,Cain,Leslie,200,73,L,L,RF
cainlo01,Lorenzo,Cain,Lorenzo Lamar,205,74,R,R,1B
cainma01,Matt,Cain,Matthew Thomas,230,75,R,R,OF
cainsu01,Sugar,Cain,Merritt Patrick,190,71,L,R,3B
cairnca01,Cameron,Cairncross,Cameron,195,72,L,L,SS
cairomi01,Miguel,Cairo,Miguel Jesus,225,73,R,R,1B
caithge01,George,Caithamer,George Theodore,160,67,R,R,C
caldeiv01,Ivan,Calderon,Ivan,220,73,R,R,Pitcher
caldesa01,Sam,Calderone,Samuel Francis,185,70,R,R,SS
caldwbr01,Bruce,Caldwell,Bruce,195,72,R,R,Pitcher
caldwch01,Charlie,Caldwell,Charles William,180,70,R,R,3B
caldwea01,Earl,Caldwell,Earl Welton,178,73,R,R,3B
caldwmi01,Mike,Caldwell,Ralph Michael,185,72,R,L,2B
caldwra01,Ralph,Caldwell,Ralph Grant,155,69,L,L,CF
caldwra02,Ray,Caldwell,Raymond Benjamin,190,74,L,R,OF
calerki01,Kiko,Calero,Enrique Nomar,180,73,R,R,DH
calhobi01,Bill,Calhoun,William Davitte,180,72,L,L,RF
calhoja01,Jack,Calhoun,John Charles,185,72,R,R,SS
calhoje01,Jeff,Calhoun,Jeffrey Wilton,190,74,L,L,C
calhoko01,Kole,Calhoun,Kole Alan,205,70,L,L,2B
calica01,Carmen,Cali,Carmen Salvatore,185,70,L,L,CF
caligfr01,Fred,Caligiuri,Frederick John,190,72,R,R,SS
calihwi01,Will,Calihan,William T.,150,68,,R,OF
calixor01,Orlando,Calixte,Orlando,180,71,R,R,2B
callaal01,Alberto,Callaspo,Alberto Jose,225,69,B,R,C
callabe01,Ben,Callahan,Benjamin Franklin,230,79,R,R,OF
callada01,Dave,Callahan,David Joseph,165,70,L,R,CF
callaed01,Ed,Callahan,Edward Joseph,,,,,CF
callafr01,Frank,Callaway,Frank Burnett,170,72,R,R,1B
callaji01,Jim,Callahan,James Timothy,145,69,R,R,3B
callajo01,Joe,Callahan,Joseph Thomas,170,74,R,R,3B
callajo02,John,Callahan,John William,,,,,LF
callale01,Leo,Callahan,Leo David,142,68,L,L,LF
callama01,Marty,Callaghan,Martin Francis,157,70,L,L,OF
callami01,Mickey,Callaway,Michael Christopher,190,74,R,R,DH
callani01,Jimmy,Callahan,James Joseph,180,70,R,R,OF
callapa01,Pat,Callaghan,Patrick J.,160,68,,,Pitcher
callara01,Ray,Callahan,Raymond James,170,70,L,L,LF
callawe01,Wese,Callahan,Wese LeRoy,155,67,R,R,LF
callijo01,Johnny,Callison,John Wesley,175,70,L,R,2B
calloro01,Ron,Calloway,Ronald Isiah,210,73,L,L,OF
calmudi01,Dick,Calmus,Richard Lee,187,76,R,R,3B
calvema01,Mark,Calvert,Mark,195,73,R,R,C
calvepa01,Paul,Calvert,Paul Leo Emile,175,72,R,R,3B
calvoja01,Jack,Calvo,Jacinto,156,70,L,L,2B
calzana01,Napoleon,Calzado,Napoleon,201,75,R,R,SS
camacer01,Ernie,Camacho,Ernest Carlos,180,73,R,R,1B
cambrfr01,Fred,Cambria,Frederick Dennis,195,74,R,R,3B
camelha01,Hank,Camelli,Henry Richard,190,71,R,R,RF
camerja01,Jack,Cameron,John Stanley,170,70,R,R,DH
camerke01,Kevin,Cameron,Kevin John,195,72,R,R,RF
camermi01,Mike,Cameron,Michael Terrance,210,74,R,R,DH
camildo01,Dolph,Camilli,Adolph Louis,185,70,L,L,CF
camildo02,Doug,Camilli,Douglas Joseph,195,71,R,R,Pitcher
camillo01,Lou,Camilli,Louis Steven,170,70,B,R,LF
caminar01,Arquimedes,Caminero,Arquimedes Euclides,245,76,R,R,2B
caminke01,Ken,Caminiti,Kenneth Gene,200,72,B,R,Pitcher
cammaer01,Eric,Cammack,Eric Wade,175,73,R,R,Pitcher
camniha01,Harry,Camnitz,Henry Richardson,168,73,R,R,CF
camniho01,Howie,Camnitz,Samuel Howard,169,69,R,R,OF
campaal01,Al,Campanis,Alexander Sebastian,185,72,B,R,2B
campabe01,Bert,Campaneris,Dagoberto,160,70,R,R,SS
campaco01,Count,Campau,Charles Columbus,160,71,L,R,CF
campaji01,Jim,Campanis,James Alexander,195,72,R,R,C
camparo01,Roy,Campanella,Roy,190,69,R,R,LF
campato01,Tony,Campana,Anthony Edward,170,68,L,L,LF
campbar01,Archie,Campbell,Archibald Stewart,180,72,R,R,LF
campbbi01,Billy,Campbell,William James,165,70,L,L,DH
campbbi02,Bill,Campbell,William Richard,185,75,R,R,Pitcher
campbbr01,Bruce,Campbell,Bruce Douglas,185,73,L,R,RF
campbbr02,Brett,Campbell,Richard Brett,170,72,R,R,2B
campbda01,Dave,Campbell,David Wilson,180,73,R,R,2B
campbda02,Dave,Campbell,David Alan,210,75,R,R,RF
campber01,Eric,Campbell,Eric Singleton,215,75,R,R,Pitcher
campbgi01,Gilly,Campbell,William Gilthorpe,182,67,L,R,3B
campbhu01,Hugh,Campbell,Hugh F.,,,,,CF
campbhu02,Marc,Campbell,Marc Thaddeus,155,70,L,R,1B
